Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757528723,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1757528724,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1757528725,20,GET,/,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,0,1200.0,1207.058533199961,1112.6514580009825,1294.356708000123,32792.0
1757528725,20,,Aggregated,0.000000,0.000000,1200,1200,1300,1300,1300,1300,1300,1300,1300,1300,1300,10,0,1200.0,1207.058533199961,1112.6514580009825,1294.356708000123,32792.0
1757528726,30,GET,/,0.000000,0.000000,1200,1300,1300,1600,1600,1600,1700,1700,1700,1700,1700,23,0,1200.0,1263.1189220433241,729.7395000005054,1660.3102499993838,32792.0
1757528726,30,,Aggregated,0.000000,0.000000,1200,1300,1300,1600,1600,1600,1700,1700,1700,1700,1700,23,0,1200.0,1263.1189220433241,729.7395000005054,1660.3102499993838,32792.0
1757528727,40,GET,/,1.000000,0.000000,1300,1400,1500,1600,1600,1800,1800,1800,1800,1800,1800,35,0,1300.0,1315.5822547142764,729.7395000005054,1799.6372500001598,32792.0
1757528727,40,,Aggregated,1.000000,0.000000,1300,1400,1500,1600,1600,1800,1800,1800,1800,1800,1800,35,0,1300.0,1315.5822547142764,729.7395000005054,1799.6372500001598,32792.0
1757528728,50,GET,/,3.666667,0.000000,1300,1400,1500,1600,1600,1800,1800,1800,1800,1800,1800,41,0,1300.0,1297.057298731732,729.7395000005054,1799.6372500001598,32792.0
1757528728,50,GET,/appointment-service/appointments,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,12,0,1300.0,1619.1165660834486,908.2424580010411,3093.2278750005935,33464.0
1757528728,50,,Aggregated,3.666667,0.000000,1300,1400,1500,1600,1800,1900,2100,3100,3100,3100,3100,53,0,1300.0,1369.9763781321208,729.7395000005054,3093.2278750005935,32944.15094339623
1757528729,60,GET,/,6.000000,0.000000,1400,1600,1700,2000,2100,2100,2100,2100,2100,2100,2100,51,0,1300.0,1443.3661257843792,729.7395000005054,2057.425000000876,32792.0
1757528729,60,GET,/appointment-service/appointments,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,14,0,1300.0,1572.8257560715845,908.2424580010411,3093.2278750005935,33464.0
1757528729,60,,Aggregated,6.000000,0.000000,1300,1600,1700,1900,2100,2100,2100,3100,3100,3100,3100,65,0,1300.0,1471.2497384616233,729.7395000005054,3093.2278750005935,32936.73846153846
1757528730,70,GET,/,7.000000,0.000000,1500,1800,2100,2100,2300,2500,2500,3000,3000,3000,3000,62,0,1400.0,1601.423605483961,729.7395000005054,2951.528999999937,32792.0
1757528730,70,GET,/appointment-service/appointments,0.000000,0.000000,1500,3700,5000,5100,5100,5200,5200,5200,5200,5200,5200,35,0,1500.0,2396.57033688579,908.2424580010411,5247.022292000111,33464.0
1757528730,70,,Aggregated,7.000000,0.000000,1500,1900,2100,2300,3700,5100,5200,5200,5200,5200,5200,97,0,1500.0,1888.3322199073016,729.7395000005054,5247.022292000111,33034.47422680412
1757528731,80,GET,/,8.500000,0.000000,1600,1900,2000,2100,2300,2300,2500,3000,3000,3000,3000,66,0,1500.0,1618.320325106128,729.7395000005054,2951.528999999937,32792.0
1757528731,80,GET,/appointment-service/appointments,2.000000,0.000000,1800,2200,3700,5000,5100,5200,5200,5200,5200,5200,5200,44,0,1800.0,2306.1922490455386,908.2424580010411,5247.022292000111,33464.0
1757528731,80,,Aggregated,10.500000,0.000000,1600,2000,2100,2200,3100,5000,5100,5200,5200,5200,5200,110,0,1600.0,1893.469094681892,729.7395000005054,5247.022292000111,33060.8
1757528732,90,GET,/,7.285714,0.000000,1700,2100,2300,2300,3100,3500,3500,3500,3500,3500,3500,83,0,1700.0,1867.2104357229914,729.7395000005054,3527.0289170002798,32792.0
1757528732,90,GET,/appointment-service/appointments,2.000000,0.000000,1800,1800,2000,2200,5000,5100,5200,5200,5200,5200,5200,65,0,1700.0,2098.535737815502,908.2424580010411,5247.022292000111,33464.0
1757528732,90,,Aggregated,9.285714,0.000000,1700,2000,2100,2300,3500,3700,5100,5200,5200,5200,5200,148,0,1700.0,1968.8060075879453,729.7395000005054,5247.022292000111,33087.13513513513
1757528733,100,GET,/,7.875000,0.000000,1800,2100,2300,2800,3200,3500,3500,3800,3800,3800,3800,97,0,1800.0,1949.1340154640175,729.7395000005054,3799.8909170000843,32792.0
1757528733,100,GET,/appointment-service/appointments,4.375000,0.000000,1700,1800,2000,2100,5000,5100,5200,5200,5200,5200,5200,68,0,1700.0,2067.078846191287,908.2424580010411,5247.022292000111,33464.0
1757528733,100,,Aggregated,12.250000,0.000000,1700,2000,2200,2400,3500,3700,5100,5200,5200,5200,5200,165,0,1700.0,1997.7415820667711,729.7395000005054,5247.022292000111,33068.94545454546
1757528734,100,GET,/,7.777778,0.000000,2000,2300,2800,3000,3500,3800,4300,4600,5000,5000,5000,112,0,2000.0,2136.103246669759,729.7395000005054,4968.084500000259,32792.0
1757528734,100,GET,/appointment-service/appointments,5.888889,0.000000,1800,2000,2200,2400,5000,5100,5200,5200,5200,5200,5200,74,0,1700.0,2096.571868797411,908.2424580010411,5247.022292000111,33464.0
1757528734,100,,Aggregated,13.666667,0.000000,1800,2200,2500,2900,3500,4300,5100,5200,5200,5200,5200,186,0,1800.0,2120.375709236674,729.7395000005054,5247.022292000111,33059.354838709674
1757528735,100,GET,/,8.500000,0.000000,2200,2800,3000,3200,3500,4300,4400,4600,5000,5000,5000,123,0,2100.0,2241.6755657318067,729.7395000005054,4968.084500000259,32792.0
1757528735,100,GET,/appointment-service/appointments,6.700000,0.000000,2000,2500,2800,3000,3700,5100,5200,5200,5200,5200,5200,90,0,1800.0,2232.7767574112345,908.2424580010411,5247.022292000111,33464.0
1757528735,100,,Aggregated,15.200000,0.000000,2000,2500,2900,3000,3500,4400,5100,5100,5200,5200,5200,213,0,2000.0,2237.9155058780434,729.7395000005054,5247.022292000111,33075.94366197183
1757528736,100,GET,/,9.800000,0.000000,2400,3000,3400,3500,4000,4300,4400,4600,5000,5000,5000,131,0,2100.0,2339.6920251375213,729.7395000005054,4968.084500000259,32792.0
1757528736,100,GET,/appointment-service/appointments,6.900000,0.000000,2100,2800,3200,3500,3900,5100,5200,5200,5200,5200,5200,101,0,2000.0,2380.0237776634617,908.2424580010411,5247.022292000111,33464.0
1757528736,100,,Aggregated,16.700000,0.000000,2300,2900,3200,3500,3800,4400,5100,5100,5200,5200,5200,232,0,2100.0,2357.250244987176,729.7395000005054,5247.022292000111,33084.55172413793
1757528737,100,GET,/,9.800000,0.000000,2800,3100,3500,3500,4100,4300,4600,5000,5000,5000,5000,131,0,2100.0,2339.6920251375213,729.7395000005054,4968.084500000259,32792.0
1757528737,100,GET,/appointment-service/appointments,6.900000,0.000000,2100,2800,3200,3500,3900,5100,5200,5200,5200,5200,5200,101,0,2000.0,2380.0237776634617,908.2424580010411,5247.022292000111,33464.0
1757528737,100,,Aggregated,16.700000,0.000000,2300,3000,3200,3500,3900,4400,5100,5200,5200,5200,5200,232,0,2100.0,2357.250244987176,729.7395000005054,5247.022292000111,33084.55172413793
1757528738,100,GET,/,11.300000,0.000000,2800,3200,3500,3500,4100,4400,4700,5000,5000,5000,5000,132,0,2100.0,2357.8886019622323,729.7395000005054,4968.084500000259,32792.0
1757528738,100,GET,/appointment-service/appointments,9.100000,0.000000,2200,2900,3400,3600,4800,5100,5200,5200,5200,5200,5200,104,0,2000.0,2450.3960865577737,908.2424580010411,5247.022292000111,33464.0
1757528738,100,,Aggregated,20.400000,0.000000,2600,3200,3500,3600,4200,4900,5100,5200,5200,5200,5200,236,0,2100.0,2398.654612122978,729.7395000005054,5247.022292000111,33088.13559322034
1757528739,100,GET,/,10.700000,0.000000,3000,3400,3500,3800,4300,4600,5800,6000,6000,6000,6000,134,0,2200.0,2410.5838746941336,729.7395000005054,5989.77879099948,32792.0
1757528739,100,GET,/appointment-service/appointments,10.100000,0.000000,2400,3000,3500,3600,4900,5100,6100,6200,6200,6200,6200,106,0,2000.0,2519.411348283116,908.2424580010411,6160.281625001517,33464.0
1757528739,100,,Aggregated,20.800000,0.000000,2800,3200,3500,3600,4400,5100,5800,6100,6200,6200,6200,240,0,2100.0,2458.649342195932,729.7395000005054,6160.281625001517,33088.8
1757528740,100,GET,/,9.600000,0.000000,3500,4100,4600,5800,7600,7900,8000,8000,8000,8000,8000,152,0,2300.0,2962.9282648092967,729.7395000005054,7966.156165999564,32792.0
1757528740,100,GET,/appointment-service/appointments,10.100000,0.000000,3400,4900,5500,5600,6100,6300,6700,6700,6800,6800,6800,147,0,3000.0,3393.9351199116727,908.2424580010411,6762.23391700114,33464.0
1757528740,100,,Aggregated,19.700000,0.000000,3400,4600,5400,5600,6300,6800,7900,7900,8000,8000,8000,299,0,2800.0,3174.8279561138074,729.7395000005054,7966.156165999564,33122.38127090301
1757528741,100,GET,/,8.100000,0.000000,3600,4300,4700,5500,7400,7900,8000,8000,8000,8000,8000,165,0,2500.0,3047.223194193972,729.7395000005054,7966.156165999564,32792.0
1757528741,100,GET,/appointment-service/appointments,9.200000,0.000000,4600,4900,5500,5600,6100,6300,6700,6700,6800,6800,6800,167,0,3500.0,3525.9562095929095,908.2424580010411,6762.23391700114,33464.0
1757528741,100,,Aggregated,17.300000,0.000000,3900,4800,5200,5600,6300,6800,7900,7900,8000,8000,8000,332,0,3000.0,3288.0316688072917,729.7395000005054,7966.156165999564,33130.02409638554
1757528742,100,GET,/,8.300000,0.000000,3800,4400,4900,5800,7600,7900,8000,8000,8000,8000,8000,172,0,2400.0,2991.5794859593407,729.7395000005054,7966.156165999564,32792.0
1757528742,100,GET,/appointment-service/appointments,9.500000,0.000000,4500,4900,5400,5600,6100,6300,6700,6700,6800,6800,6800,187,0,3100.0,3386.484453449284,908.2424580010411,6762.23391700114,33464.0
